Tweet_date,Tweet_time,Tweet_City,Tweet_Country,Tweet_account,Retweet_count,Tweet_Text,Created Date,tweet_without_stopwords,neg,neu,pos,vader_polarity,sentiment
4/9/2020,19:14:00,Geneva,Switzerland,WHO,35,convenes emergency committee international health regulation as whe mgopzyvd,2020-04-09 19:14:00,convenes emergency committee international health regulation whe mgopzyvd,0.245,0.755,0.0,-0.3818,negative
4/9/2020,19:14:00,Geneva,Switzerland,WHO,33,mission issue statement evidence humantohuman transmission wu baf pc,2020-04-09 19:14:00,mission issue statement evidence humantohuman transmission wu baf pc,0.0,1.0,0.0,0.0,neutral
4/9/2020,19:16:00,Geneva,Switzerland,WHO,28,beijing agrees chinese government leader international team leading scent,2020-04-09 19:16:00,beijing agrees chinese government leader international team leading scent,0.0,0.816,0.184,0.2023,positive
4/9/2020,19:16:00,Geneva,Switzerland,WHO,25,senior delegation led travel beijing meet leadership learn ab coocuiriuy,2020-04-09 19:16:00,senior delegation led travel beijing meet leadership learn ab coocuiriuy,0.0,1.0,0.0,0.0,neutral
4/9/2020,19:17:00,Geneva,Switzerland,WHO,24,committee consisting independent international expert unable reach consensus ba coicxeemk uc,2020-04-09 19:17:00,committee consisting independent international expert unable reach consensus ba coicxeemk uc,0.0,0.901,0.099,0.0258,positive
4/9/2020,19:19:00,Geneva,Switzerland,WHO,26,global community asks million protect vulnerable country outbreak cobzjtohsjbq,2020-04-09 19:19:00,global community asks million protect vulnerable country outbreak cobzjtohsjbq,0.165,0.609,0.226,0.1779,positive
4/9/2020,19:19:00,Geneva,Switzerland,WHO,29,acknowledging case reported region month committee note early,2020-04-09 19:19:00,acknowledging case reported region month committee note early,0.0,1.0,0.0,0.0,neutral
4/9/2020,19:21:00,Geneva,Switzerland,WHO,34,declares public health emergency international concern who highest level cold deryck,2020-04-09 19:21:00,declares public health emergency international concern highest level cold deryck,0.206,0.794,0.0,-0.3818,negative
4/9/2020,19:24:00,Geneva,Switzerland,WHO,24,appoints special envoy ovid provide strategic advice high-level political comixjr dubh,2020-04-09 19:24:00,appoints special envoy ovid provide strategic advice high-level political comixjr dubh,0.0,0.787,0.213,0.4019,positive
4/9/2020,19:27:00,Geneva,Switzerland,WHO,14,activates whole crisis management team bringing and ugh,2020-04-09 19:27:00,activates whole crisis management team bringing ugh,0.535,0.465,0.0,-0.7845,negative
4/9/2020,19:29:00,Geneva,Switzerland,WHO,22,convenes research amp innovation forum attended expert amp funders are cod zvogbxcc,2020-04-09 19:29:00,convenes research amp innovation forum attended expert amp funders cod zvogbxcc,0.0,0.809,0.191,0.3818,positive
4/9/2020,19:33:00,Geneva,Switzerland,WHO,24,joint mission including expert spend time beijing amp al cot zrvmxrg,2020-04-09 19:33:00,joint mission including expert spend time beijing amp al cot zrvmxrg,0.0,1.0,0.0,0.0,neutral
4/9/2020,19:36:00,Geneva,Switzerland,WHO,26,publishes draft ramp blueprint draft conyfuvhk it to l hg,2020-04-09 19:36:00,publishes draft ramp blueprint draft conyfuvhk l hg,0.0,1.0,0.0,0.0,neutral
4/9/2020,19:39:00,Geneva,Switzerland,WHO,20,launch social medium campaign called ready urging people safe smart coo sndp up,2020-04-09 19:39:00,launch social medium campaign called ready urging people safe smart coo sndp,0.0,0.552,0.448,0.7964,positive
4/9/2020,19:45:00,Geneva,Switzerland,WHO,21,mission expert arrives aiming identify transmission dynamic at-risk hbvlshg,2020-04-09 19:45:00,mission expert arrives aiming identify transmission dynamic at-risk hbvlshg,0.0,0.755,0.245,0.3818,positive
4/9/2020,19:46:00,Geneva,Switzerland,WHO,21,team expert travelled understand developed coe sh sepoy,2020-04-09 19:46:00,team expert travelled understand developed coe sh sepoy,0.0,1.0,0.0,0.0,neutral
4/9/2020,19:52:00,Geneva,Switzerland,WHO,40,characterizes pandemic case country countries coined,2020-04-09 19:52:00,characterizes pandemic case country countries coined,0.0,1.0,0.0,0.0,neutral
4/9/2020,19:59:00,Geneva,Switzerland,WHO,44,publishes interim guidance critical preparedness readiness response action cod up,2020-04-09 19:59:00,publishes interim guidance critical preparedness readiness response action cod,0.187,0.65,0.163,-0.0772,negative
4/9/2020,20:00:00,Geneva,Switzerland,WHO,22,partner launch firstofitskind solidarity response fund coo ac off,2020-04-09 20:00:00,partner launch firstofitskind solidarity response fund coo ac,0.0,0.784,0.216,0.296,positive
4/9/2020,20:01:00,Geneva,Switzerland,WHO,19,expert mission concludesnnhttps tcoccecyuz ed,2020-04-09 20:01:00,expert mission concludesnnhttps tcoccecyuz ed,0.0,1.0,0.0,0.0,neutral
4/9/2020,20:07:00,Geneva,Switzerland,WHO,19,day mission team expert work national response committee belau,2020-04-09 20:07:00,day mission team expert work national response committee belau,0.0,1.0,0.0,0.0,neutral
4/9/2020,20:08:00,Geneva,Switzerland,WHO,15,online concert series begin promote physical distancing taking action go coitxcyst oh,2020-04-09 20:08:00,online concert series begin promote physical distancing taking action go coitxcyst oh,0.0,0.809,0.191,0.3818,positive
4/9/2020,20:08:00,Geneva,Switzerland,WHO,12,mission cover detection response tcohlklgbcuhl,2020-04-09 20:08:00,mission cover detection response tcohlklgbcuhl,0.0,1.0,0.0,0.0,neutral
4/9/2020,20:08:00,Geneva,Switzerland,WHO,20,launch challenge promote power clean hand fight tcomlfnuvrh,2020-04-09 20:08:00,launch challenge promote power clean hand fight tcomlfnuvrh,0.169,0.195,0.636,0.7351,positive
4/9/2020,20:09:00,Geneva,Switzerland,WHO,24,health alert launch tcomlcuvspzqr,2020-04-09 20:09:00,health alert launch tcomlcuvspzqr,0.0,0.577,0.423,0.296,positive
4/9/2020,20:09:00,Geneva,Switzerland,WHO,29,partner launch solidarity trial generate robust data world find mo cov bbkphcml,2020-04-09 20:09:00,partner launch solidarity trial generate robust data world find mo cov bbkphcml,0.0,0.685,0.315,0.5574,positive
4/9/2020,20:10:00,Geneva,Switzerland,WHO,25,guidance published people affected humanitarian crisis nnhttps told gift,2020-04-09 20:10:00,guidance published people affected humanitarian crisis nnhttps told gift,0.39,0.411,0.199,-0.4215,negative
4/9/2020,20:10:00,Geneva,Switzerland,WHO,21,mission concludesnnwith support partner egypt cap cotbobaed bp,2020-04-09 20:10:00,mission concludesnnwith support partner egypt cap cotbobaed bp,0.0,0.722,0.278,0.4019,positive
4/9/2020,20:11:00,Geneva,Switzerland,WHO,14,launch global humanitarian response plan invest humanitynnhttps tcolpbgoeilwm,2020-04-09 20:11:00,launch global humanitarian response plan invest humanitynnhttps tcolpbgoeilwm,0.0,1.0,0.0,0.0,neutral
4/9/2020,20:12:00,Geneva,Switzerland,WHO,21,team campaign kick tcoxnrm ahs,2020-04-09 20:12:00,team campaign kick tcoxnrm ahs,0.0,1.0,0.0,0.0,neutral
4/9/2020,20:12:00,Geneva,Switzerland,WHO,17,publishes updated operational planning guideline country balance demand respond coal twix,2020-04-09 20:12:00,publishes updated operational planning guideline country balance demand respond coal twix,0.13,0.87,0.0,-0.128,negative
4/9/2020,20:13:00,Geneva,Switzerland,WHO,16,address extraordinary virtual leader summit calling leader hagpqwsk,2020-04-09 20:13:00,address extraordinary virtual leader summit calling leader hagpqwsk,0.0,1.0,0.0,0.0,neutral
4/9/2020,20:14:00,Geneva,Switzerland,WHO,35,update advice mask coed lb,2020-04-09 20:14:00,update advice mask coed lb,0.0,1.0,0.0,0.0,neutral
4/9/2020,20:14:00,Geneva,Switzerland,WHO,27,imf make joint call protect life amp livelihoodsnnhttps cod bvvwozcx,2020-04-09 20:14:00,imf make joint call protect life amp livelihoodsnnhttps cod bvvwozcx,0.0,0.776,0.224,0.3818,positive
4/9/2020,20:14:00,Geneva,Switzerland,WHO,38,advice people tip staying physically active colznhgccz,2020-04-09 20:14:00,advice people tip staying physically active colznhgccz,0.0,0.69,0.31,0.4019,positive
4/9/2020,20:15:00,Geneva,Switzerland,WHO,22,launch chariot tcoyeifs off,2020-04-09 20:15:00,launch chariot tcoyeifs,0.0,1.0,0.0,0.0,neutral
4/9/2020,20:15:00,Geneva,Switzerland,WHO,43,alleviate suffering amp save life supporting country prepare amp respondnnproviding accurate info,2020-04-09 20:15:00,alleviate suffering amp save life supporting country prepare amp respondnnproviding accurate info,0.17,0.495,0.335,0.4588,positive
4/9/2020,20:16:00,Geneva,Switzerland,WHO,34,highlight critical role played nurse midwife forefront jl ensue,2020-04-09 20:16:00,highlight critical role played nurse midwife forefront jl ensue,0.176,0.458,0.366,0.3612,positive
4/9/2020,20:16:00,Geneva,Switzerland,WHO,128,shipped individual item protective gear country mostnshipped lab kk staff,2020-04-09 20:16:00,shipped individual item protective gear country mostnshipped lab kk staff,0.0,0.783,0.217,0.3612,positive
4/9/2020,20:16:00,Geneva,Switzerland,WHO,56,singular focus working serve people save life stop pandemic stop dang,2020-04-09 20:16:00,singular focus working serve people save life stop pandemic stop dang,0.282,0.513,0.205,-0.0516,negative
4/9/2020,20:16:00,Geneva,Switzerland,WHO,388,encouraging hear country focused ending pandemic amp thinking ahead en,2020-04-09 20:16:00,encouraging hear country focused ending pandemic amp thinking ahead en,0.0,0.571,0.429,0.7184,positive
4/9/2020,20:17:00,Geneva,Switzerland,WHO,1070,humbled grateful expression confidence trust support country today memo,2020-04-09 20:17:00,humbled grateful expression confidence trust support country today memo,0.0,0.289,0.711,0.9062,positive
4/9/2020,20:18:00,Geneva,Switzerland,gabbystern,798,fact mobile network spread cotdkogmwrir cos total,2020-04-09 20:18:00,fact mobile network spread cotdkogmwrir cos total,0.0,1.0,0.0,0.0,neutral
4/9/2020,20:18:00,Geneva,Switzerland,gabbystern,798,fact mobile network spread more ttp cos total,2020-04-09 20:18:00,fact mobile network spread ttp cos total,0.0,1.0,0.0,0.0,neutral
4/9/2020,20:18:00,Georgia,USA,CanneStudio_,3,girl dumped stock private forehand knowledge ton democrat,2020-04-09 20:18:00,girl dumped stock private forehand knowledge ton democrat,0.278,0.722,0.0,-0.4019,negative
4/9/2020,20:18:00,Georgia,USA,TerreB2020,3,girl dumped stock private forehand knowledge ton democrat sit,2020-04-09 20:18:00,girl dumped stock private forehand knowledge ton democrat sit,0.252,0.748,0.0,-0.4019,negative
4/9/2020,20:19:00,Georgia,USA,MarkAslam3,0,limit email communication tweeter chaos put occurring,2020-04-09 20:19:00,limit email communication tweeter chaos put occurring,0.381,0.619,0.0,-0.5719,negative
4/9/2020,20:19:00,Germiston,South Africa,MncibiM,148,minister transport denied spoke cabinet amp command council decision extent,2020-04-09 20:19:00,minister transport denied spoke cabinet amp command council decision extent,0.244,0.756,0.0,-0.4404,negative
4/9/2020,20:19:00,Ghana,Ghana,Odartei_2131,117,god wont punish dont church gathering quarantine judge,2020-04-09 20:19:00,god wont punish dont church gathering quarantine judge,0.0,0.552,0.448,0.5962,positive
4/9/2020,20:20:00,Ghana,Ghana,naa_shikaaa,7,listened communication service tax relief cozgrkb,2020-04-09 20:20:00,listened communication service tax relief cozgrkb,0.0,0.617,0.383,0.4767,positive
4/9/2020,20:22:00,Ghana,Ghana,wilfreddedancer,50,small pole dey apply go technics covet yad,2020-04-09 20:22:00,small pole dey apply go technics covet yad,0.0,1.0,0.0,0.0,neutral
4/9/2020,20:22:00,Gillingham,UK,peterpobjecky,159,base breeding ground terrible influenza pandemic spread,2020-04-09 20:22:00,base breeding ground terrible influenza pandemic spread,0.341,0.659,0.0,-0.4767,negative
4/9/2020,20:22:00,Glasgow,Scotland,naecompromise,1,plane landing taking british airport bloody minute,2020-04-09 20:22:00,plane landing taking british airport bloody minute,0.326,0.674,0.0,-0.4404,negative
4/9/2020,20:23:00,,,ConfettiPixie,45,hey sign global pandemic your great jobnnheres make kid,2020-04-09 20:23:00,hey sign global pandemic great jobnnheres make kid,0.0,0.661,0.339,0.6249,positive
4/9/2020,20:24:00,,,Uber,0,sharing inspiring story hard work effort,2020-04-09 20:24:00,sharing inspiring story hard work effort,0.14,0.3,0.56,0.6369,positive
4/9/2020,20:25:00,,,Uber,1,reply chance follow page reply dm,2020-04-09 20:25:00,reply chance follow page reply dm,0.0,0.714,0.286,0.25,positive
4/9/2020,20:26:00,,,Uber,180,riding when,2020-04-09 20:26:00,riding,0.0,1.0,0.0,0.0,neutral
4/9/2020,20:28:00,,,apprenant,0,chinaman dangerous spreading central park pretending exercise pandemic,2020-04-09 20:28:00,chinaman dangerous spreading central park pretending exercise pandemic,0.295,0.571,0.133,-0.4019,negative
4/9/2020,20:28:00,,,leslieman1,2,light pandemic team added voice,2020-04-09 20:28:00,light pandemic team added voice,0.0,1.0,0.0,0.0,neutral
4/9/2020,20:28:00,,,Uber,1,los centres de se temporalmente para frear la del coronavirus,2020-04-09 20:28:00,los centres de se temporalmente para frear la del coronavirus,0.0,1.0,0.0,0.0,neutral
4/9/2020,20:30:00,,USA,CmdrProton,73,originated wuhan china indisputable fact crap travelled china,2020-04-09 20:30:00,originated wuhan china indisputable fact crap travelled china,0.271,0.729,0.0,-0.3818,negative
4/9/2020,20:30:00,Grand Prairie TX,USA,pimpt_13,117,god wont punish dont church gathering quarantine judge,2020-04-09 20:30:00,god wont punish dont church gathering quarantine judge,0.0,0.552,0.448,0.5962,positive
4/9/2020,20:30:00,Grandview WA,USA,Seeker3332,12,great time watch alien hell ttp cocky,2020-04-09 20:30:00,great time watch alien hell ttp cocky,0.43,0.282,0.289,-0.25,negative
4/9/2020,20:32:00,Green Bay WI,USA,Friisicle,0,stay vigilant flatten curve,2020-04-09 20:32:00,stay vigilant flatten curve,0.0,0.638,0.362,0.1779,positive
4/9/2020,20:32:00,Greensboro NC,USA,OfficialNekeith,0,miss,2020-04-09 20:32:00,miss,1.0,0.0,0.0,-0.1531,negative
4/9/2020,20:33:00,Grosmont Wales,USA,AngelGrosmont,1215,visit wale maternal holiday accommodation attraction wale closednplease travel timely,2020-04-09 20:33:00,visit wale maternal holiday accommodation attraction wale closednplease travel timely,0.0,0.584,0.416,0.6908,positive
4/9/2020,20:33:00,Guatemala,USA,SilviaCristinaM,131,student reality det,2020-04-09 20:33:00,student reality det,0.0,1.0,0.0,0.0,neutral
4/9/2020,20:35:00,Hamilton Ontario,USA,rinski_roo,0,matter show symptom return international travel nn,2020-04-09 20:35:00,matter show symptom return international travel nn,0.0,0.845,0.155,0.0258,positive
4/9/2020,20:38:00,South Africa,South Africa,WaMoafrikah,117,god wont punish dont church gathering quarantine judge,2020-04-09 20:38:00,god wont punish dont church gathering quarantine judge,0.0,0.552,0.448,0.5962,positive
4/9/2020,20:38:00,Hashemite Kingdom of Jordan,Jordan,mahmoodmalkawii,14,reported doctor mohammed hariri painful world investing healthcare,2020-04-09 20:38:00,reported doctor mohammed hariri painful world investing healthcare,0.293,0.707,0.0,-0.4404,negative
4/9/2020,20:38:00,,,miss_vertonghen,132,make care big money power ignorance protect put action,2020-04-09 20:38:00,make care big money power ignorance protect put action,0.175,0.42,0.406,0.5106,positive
4/9/2020,20:39:00,Hertfordshire,UK,mch101,43,forced pay cost pandemicnplease between voting greater,2020-04-09 20:39:00,forced pay cost pandemicnplease voting greater,0.404,0.367,0.229,-0.2263,negative
4/9/2020,20:40:00,Hialeah FL aka Miami,USA,vicbermudez,0,interview brother television im pandemic,2020-04-09 20:40:00,interview brother television im pandemic,0.0,1.0,0.0,0.0,neutral
4/9/2020,20:40:00,,,realsirGrant,0,bos move quarantine tweet hr,2020-04-09 20:40:00,bos move quarantine tweet hr,0.0,1.0,0.0,0.0,neutral
4/9/2020,20:43:00,,,SteeleSyAA,0,cross contamination travel vehicle method,2020-04-09 20:43:00,cross contamination travel vehicle method,0.0,1.0,0.0,0.0,neutral
4/9/2020,20:44:00,Honduras,Honduras,sebaspastor1,65,projecting partial recovery pandemic fade half year sure,2020-04-09 20:44:00,projecting partial recovery pandemic fade half year sure,0.0,0.753,0.247,0.3182,positive
4/9/2020,20:44:00,Honduras,Honduras,sebaspastor1,24,timely open group support healthcare professional,2020-04-09 20:44:00,timely open group support healthcare professional,0.0,0.649,0.351,0.4019,positive
4/9/2020,20:44:00,Hong Kong,Hong Kong,WendyHu15266191,15,expert created translated infographics english spanish french summarizing,2020-04-09 20:44:00,expert created translated infographics english spanish french summarizing,0.0,0.778,0.222,0.25,positive
4/9/2020,20:44:00,Houston Texas,USA,Aiims1742,3,symptom tracker helping collect vital data pandemic medicine understand,2020-04-09 20:44:00,symptom tracker helping collect vital data pandemic medicine understand,0.0,0.614,0.386,0.5267,positive
4/9/2020,20:45:00,Houston TX,USA,reporterjulie,68,breakdown communication pandemic government official spanish-speaking,2020-04-09 20:45:00,breakdown communication pandemic government official spanish-speaking,0.0,1.0,0.0,0.0,neutral
4/9/2020,20:45:00,Houston TX,USA,Dcacres1,560,pandemic easter year unlike world afraid amp hurting,2020-04-09 20:45:00,pandemic easter year unlike world afraid amp hurting,0.278,0.722,0.0,-0.4019,negative
4/9/2020,20:46:00,Houston TX,USA,doloresalozano,7,school closed nationwide spread student journalist step cover pandemic corxjjc,2020-04-09 20:46:00,school closed nationwide spread student journalist step cover pandemic corxjjc,0.0,1.0,0.0,0.0,neutral
4/9/2020,20:46:00,Houston Tx,USA,louweaver,68,breakdown communication pandemic government official spanish-speaking,2020-04-09 20:46:00,breakdown communication pandemic government official spanish-speaking,0.0,1.0,0.0,0.0,neutral
4/9/2020,20:46:00,Houston TX,USA,RuthvenLeslie,0,pandemic preparedness exhaustive planning scientific expert funding coordinated glob,2020-04-09 20:46:00,pandemic preparedness exhaustive planning scientific expert funding coordinated glob,0.158,0.842,0.0,-0.128,negative
4/9/2020,20:47:00,Hyderabad,India,BhanuChellas,0,pant,2020-04-09 20:47:00,pant,0.0,1.0,0.0,0.0,neutral
4/9/2020,20:47:00,Idaho,USA,FreeKamala,30,venezuela resident caracas break quarantine protest lack,2020-04-09 20:47:00,venezuela resident caracas break quarantine protest lack,0.462,0.538,0.0,-0.5106,negative
4/9/2020,20:47:00,Illinois,USA,AgentR55072870,3,late breakfast supermarket long queue managed lot fresh fruit amp vegnnapple amp blue,2020-04-09 20:47:00,late breakfast supermarket long queue managed lot fresh fruit amp vegnnapple amp blue,0.0,0.839,0.161,0.3182,positive
4/9/2020,20:47:00,,India,MicrosoftIndia,0,avail reaching were direct message check into,2020-04-09 20:47:00,avail reaching direct message check,0.0,0.769,0.231,0.2023,positive
4/9/2020,20:50:00,,India,cisco_in,7,cisco company amp community find operation live amp work,2020-04-09 20:50:00,cisco company amp community find operation live amp work,0.0,1.0,0.0,0.0,neutral
4/9/2020,20:50:00,,India,cisco_in,0,skill online convenience access virtual event keynote technical session,2020-04-09 20:50:00,skill online convenience access virtual event keynote technical session,0.0,1.0,0.0,0.0,neutral
4/9/2020,20:51:00,,India,cisco_in,4,network maintain business continuity stop,2020-04-09 20:51:00,network maintain business continuity stop,0.355,0.645,0.0,-0.296,negative
4/9/2020,20:51:00,,India,cisco_in,5,cisco launch portfolio curated memes helping stay safe ensuring,2020-04-09 20:51:00,cisco launch portfolio curated memes helping stay safe ensuring,0.0,0.455,0.545,0.7351,positive
4/9/2020,20:51:00,,India,cisco_in,4,interviewed company employee staying engaged productive working online,2020-04-09 20:51:00,interviewed company employee staying engaged productive working online,0.0,0.722,0.278,0.4019,positive
4/9/2020,20:52:00,,India,cisco_in,5,agility flexibility hold key workforce digitisation deep alan,2020-04-09 20:52:00,agility flexibility hold key workforce digitisation deep alan,0.0,0.745,0.255,0.34,positive
4/9/2020,20:52:00,,India,cisco_in,5,humane team forced work home increase anxiety amo,2020-04-09 20:52:00,humane team forced work home increase anxiety amo,0.392,0.417,0.192,-0.34,negative
4/9/2020,20:52:00,,India,cisco_in,23,introducing seminar series future work collaboration register free st seminar,2020-04-09 20:52:00,introducing seminar series future work collaboration register free st seminar,0.0,0.732,0.268,0.5106,positive
4/9/2020,20:52:00,,India,cisco_in,5,enable employee stay safe amp connected weber space meeting space employee,2020-04-09 20:52:00,enable employee stay safe amp connected weber space meeting space employee,0.0,0.775,0.225,0.4404,positive
4/9/2020,20:53:00,,India,cisco_in,20,coronavirus innovation airman printing face shield travis afb medical staff coq kwtqhlo,2020-04-09 20:53:00,coronavirus innovation airman printing face shield travis afb medical staff coq kwtqhlo,0.0,0.809,0.191,0.3818,positive
4/9/2020,20:53:00,,India,MicrosoftIndia,1,remote ensuring business continuity priority call,2020-04-09 20:53:00,remote ensuring business continuity priority call,0.0,0.704,0.296,0.2732,positive
4/9/2020,20:53:00,,India,cisco_in,7,expecting student country join today,2020-04-09 20:53:00,expecting student country join today,0.0,0.645,0.355,0.296,positive
4/9/2020,20:53:00,,India,cisco_in,8,skill online convenience access virtual event keynote technical session demo one,2020-04-09 20:53:00,skill online convenience access virtual event keynote technical session demo one,0.0,1.0,0.0,0.0,neutral
4/9/2020,20:54:00,,India,amazonIN,37,fake news updated latest news,2020-04-09 20:54:00,fake news updated latest news,0.437,0.563,0.0,-0.4767,negative
4/9/2020,20:54:00,,India,Uber_India,18,moved forward moving past time contribute user care drive,2020-04-09 20:54:00,moved forward moving past time contribute user care drive,0.0,0.714,0.286,0.4939,positive
4/9/2020,20:54:00,,India,MicrosoftIndia,1,helping customer partner cope impact ovid outbreak business running,2020-04-09 20:54:00,helping customer partner cope impact ovid outbreak business running,0.0,0.784,0.216,0.296,positive
4/9/2020,20:54:00,,India,cisco_in,6,enable business continuity unprecedented time same garde president cisco amp saa,2020-04-09 20:54:00,enable business continuity unprecedented time garde president cisco amp saa,0.0,1.0,0.0,0.0,neutral
4/9/2020,20:55:00,,India,cisco_in,6,enabling partner deliver robust vertical solution cogvoqxcd bv,2020-04-09 20:55:00,enabling partner deliver robust vertical solution cogvoqxcd bv,0.0,0.561,0.439,0.5719,positive
4/9/2020,20:55:00,,India,amazonIN,16,maintain social distancing stay connected friend internet recharge mobile data plan,2020-04-09 20:55:00,maintain social distancing stay connected friend internet recharge mobile data plan,0.0,0.758,0.242,0.4939,positive
4/9/2020,20:55:00,,India,baquer3938,42,domestic international flight pakistan remain suspended april st nationwide knockdown,2020-04-09 20:55:00,domestic international flight pakistan remain suspended april st nationwide knockdown,0.256,0.744,0.0,-0.4767,negative
4/9/2020,20:56:00,,India,Deepti21926106,10,dear school associate transport quarterly fee run,2020-04-09 20:56:00,dear school associate transport quarterly fee run,0.0,0.698,0.302,0.3818,positive
4/9/2020,20:56:00,,India,Suruchi_Mehtaa3,0,with ovid outbreak quarantine period,2020-04-09 20:56:00,ovid outbreak quarantine period,0.0,1.0,0.0,0.0,neutral
4/9/2020,20:56:00,,India,NitinShuklaIND,0,why world trust nation answerable deadly ori,2020-04-09 20:56:00,world trust nation answerable deadly ori,0.0,0.645,0.355,0.5106,positive
4/9/2020,20:56:00,,India,drsheikhRSS,2,pls subscribe couture channel regular analysis national amp int policy defence amp financeamptopics,2020-04-09 20:56:00,pls subscribe couture channel regular analysis national amp int policy defence amp financeamptopics,0.0,0.803,0.197,0.1779,positive
4/9/2020,20:57:00,,India,ranaboys,61,member wadhawan family travel dubai mahabaleshwar amidst amp authority,2020-04-09 20:57:00,member wadhawan family travel dubai mahabaleshwar amidst amp authority,0.0,0.86,0.14,0.0772,positive
4/9/2020,20:57:00,,India,vvipraman,304,contrary report claimed contestant stuck hotel,2020-04-09 20:57:00,contrary report claimed contestant stuck hotel,0.286,0.714,0.0,-0.25,negative
4/9/2020,20:59:00,,india ,soranaa922,24,share isolation,2020-04-09 20:59:00,share isolation,0.551,0.0,0.449,-0.128,negative
4/9/2020,20:59:00,kerala,india ,Akshayapps1327,117,god wont punish dont church gathering quarantine judge,2020-04-09 20:59:00,god wont punish dont church gathering quarantine judge,0.0,0.552,0.448,0.5962,positive
4/9/2020,20:59:00,delhi,india ,jbrajesh,51,amidst continuing scanning memoir day roam aroundtravel freely,2020-04-09 20:59:00,amidst continuing scanning memoir day roam aroundtravel freely,0.0,0.707,0.293,0.4404,positive
4/9/2020,20:59:00,,USA,601G1,0,finally status dog livestock person,2020-04-09 20:59:00,finally status dog livestock person,0.0,1.0,0.0,0.0,neutral
4/9/2020,20:59:00,Indianapolis,USA,DevonScottIndy,117,god wont punish dont church gathering quarantine judge,2020-04-09 20:59:00,god wont punish dont church gathering quarantine judge,0.0,0.552,0.448,0.5962,positive
4/9/2020,20:59:00,,,IndieGameGuys,1,stay home play zombie gang,2020-04-09 20:59:00,stay home play zombie gang,0.0,0.625,0.375,0.34,positive
4/9/2020,21:00:00,,Indonesia,suparebahan,69,people scared this yu student imprisoned rivers pandemic,2020-04-09 21:00:00,people scared yu student imprisoned rivers pandemic,0.496,0.504,0.0,-0.7096,negative
4/9/2020,21:00:00,,,semitowtydoj,4242,stimulus check sending technically advance refund tax,2020-04-09 21:00:00,stimulus check sending technically advance refund tax,0.0,1.0,0.0,0.0,neutral
4/9/2020,21:00:00,,Ireland,MarkLam24990323,4,wuhan wet market coming back life coronavirus knockdown end,2020-04-09 21:00:00,wuhan wet market coming back life coronavirus knockdown end,0.0,1.0,0.0,0.0,neutral
4/9/2020,21:01:00,,Ireland,MarkLam24990323,4,wuhan wet market coming back life coronavirus knockdown end colhouobkquy,2020-04-09 21:01:00,wuhan wet market coming back life coronavirus knockdown end colhouobkquy,0.0,1.0,0.0,0.0,neutral
4/9/2020,21:01:00,,Ireland,MarkLam24990323,2,wet market open china amid coronavirus crisis ca bed loom big coffin jan,2020-04-09 21:01:00,wet market open china amid coronavirus crisis ca bed loom big coffin jan,0.353,0.647,0.0,-0.7184,negative
4/9/2020,21:01:00,,Ireland,MarkLam24990323,2,coronavirus wet market open china amid coronavirus crisis ca bed loom big,2020-04-09 21:01:00,coronavirus wet market open china amid coronavirus crisis ca bed loom big,0.375,0.625,0.0,-0.7184,negative
4/9/2020,21:01:00,,Ireland,RARE202020,0,day xx quarantine,2020-04-09 21:01:00,day xx quarantine,0.0,1.0,0.0,0.0,neutral
4/9/2020,21:02:00,,Ireland,RARE202020,0,day xx quarantine,2020-04-09 21:02:00,day xx quarantine,0.0,1.0,0.0,0.0,neutral
4/9/2020,21:02:00,,ireland,tierneykevin1,19,recording show home office deputy science advisor rupert shute stating repeatedly government belief,2020-04-09 21:02:00,recording show home office deputy science advisor rupert shute stating repeatedly government belief,0.0,1.0,0.0,0.0,neutral
4/9/2020,21:02:00,Islamabad,Pakistan,KASHIFAHMAD_ISB,62,guest kyrgyzstan tableeghi jama quarantined bharakahu handed kyrgyzstan embassy testing ne,2020-04-09 21:02:00,guest kyrgyzstan tableeghi jama quarantined bharakahu handed kyrgyzstan embassy testing ne,0.0,1.0,0.0,0.0,neutral
4/9/2020,21:02:00,Islamabad,Pakistan,maliksharjeel09,55,wow view city marina quarantine height flavia month all,2020-04-09 21:02:00,wow view city marina quarantine height flavia month,0.0,0.678,0.322,0.5859,positive
4/9/2020,21:03:00,Jammu,India,MunnaSial,5,weakness lack preparedness exposed pandemic provide window bioterrorist attack unfold,2020-04-09 21:03:00,weakness lack preparedness exposed pandemic provide window bioterrorist attack unfold,0.613,0.387,0.0,-0.8176,negative
4/9/2020,21:03:00,,,shoro,2,otherwise amp life taking natural pride congratulation,2020-04-09 21:03:00,otherwise amp life taking natural pride congratulation,0.0,0.312,0.688,0.8316,positive
4/9/2020,21:04:00,Johannesburg,South Africa,Ticotyt,2,quarantine ish music,2020-04-09 21:04:00,quarantine ish music,0.0,1.0,0.0,0.0,neutral
4/9/2020,21:04:00,Johannesburg,South Africa,RasibeNoko,6,african evicted apartment hotel room china night chinese spread,2020-04-09 21:04:00,african evicted apartment hotel room china night chinese spread,0.0,1.0,0.0,0.0,neutral
4/9/2020,21:04:00,,,JonaticExol,632,healthcare frontline worker staying home,2020-04-09 21:04:00,healthcare frontline worker staying home,0.0,1.0,0.0,0.0,neutral
